National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2020-2021 school year,,,,,,,,,,,,,,,,,,,,,,
The file contains (3531) records based on your search.,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
NOTE: SY 2020-21 geographical data are not available currently.,,,,,,,,,,,,,,,,,,,,,,
[ † ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,
[ – ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,
[ ‡ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Ohio""",,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
390437805867,OH-043786-015599,3904378,OH-043786,09,12,John Marshall School of Business and Civic Leadership,Cleveland Municipal,3952 W 140th St,Cleveland,OH,44111,4974,(216)838-6050,No,–,Yes,Yes,463.00000,29.99000,15.4000000,–,–
390437805868,OH-043786-015598,3904378,OH-043786,09,12,John Marshall School of Engineering,Cleveland Municipal,3952 W 140th St,Cleveland,OH,44111,4974,(216)838-6100,No,–,Yes,Yes,430.00000,28.00000,15.4000000,–,–
390437805865,OH-043786-015600,3904378,OH-043786,09,12,John Marshall School of Information Technology,Cleveland Municipal,3952 W 140th St,Cleveland,OH,44111,4974,(216)838-6850,No,–,Yes,Yes,439.00000,27.00000,16.3000000,–,–
390451702104,OH-045179-025973,3904517,OH-045179,KG,06,John McIntire Elementary School,Zanesville City,1275 Roosevelt Ave,Zanesville,OH,43701,3252,(740)453-3581,No,–,Yes,Yes,655.00000,72.00000,9.1000000,–,–
390446301504,OH-044636-018424,3904463,OH-044636,KG,04,John Muir Elementary School,Parma City,5531 W 24th St,Parma,OH,44134,2747,(440)885-2424,No,–,Yes,Yes,343.00000,19.00000,18.1000000,–,–
390437500344,OH-043752-021857,3904375,OH-043752,PK,07,John P. Parker School,Cincinnati Public Schools,5051 Anderson Pl,Cincinnati,OH,45227,1601,(513)363-2900,No,–,Yes,Yes,378.00000,32.50000,11.6000000,–,–
390505803998,OH-050583-018440,3905058,OH-050583,07,08,John R Lea Middle School,Southeast Local,9130 Dover Rd,Apple Creek,OH,44606,9409,(330)698-3151,No,–,No,†,193.00000,15.00000,12.9000000,–,–
390470202753,OH-047027-039693,3904702,OH-047027,06,08,John Sells Middle School,Dublin City,150 W Bridge St,Dublin,OH,43017,1163,(614)764-5919,No,–,Yes,No,954.00000,55.50000,17.2000000,–,–
390467605381,OH-046763-009075,3904676,OH-046763,PK,05,Johnnycake Corners Elementary School,Olentangy Local,6783 Falling Meadows Dr,Galena,OH,43021,8089,(740)657-5650,No,–,No,†,721.00000,36.72000,19.6000000,–,–
390438000660,OH-043802-018465,3904380,OH-043802,06,08,Johnson Park Middle School,Columbus City School District,1130 S Waverly St,Columbus,OH,43227,1932,(614)365-6501,No,–,Yes,Yes,411.00000,29.00000,14.2000000,–,–
390479803065,OH-047985-008672,3904798,OH-047985,KG,05,Johnstown Elementary School,Johnstown-Monroe Local,200 Leafy Dell Rd,Johnstown,OH,43031,1282,(740)967-5461,No,–,Yes,No,744.00000,39.00000,19.1000000,–,–
390479803063,OH-047985-018481,3904798,OH-047985,09,12,Johnstown High School,Johnstown-Monroe Local,401 S Oregon St,Johnstown,OH,43031,1278,(740)967-2721,No,–,No,†,492.00000,28.50000,17.3000000,–,–
390479803066,OH-047985-018473,3904798,OH-047985,06,08,Johnstown Middle School,Johnstown-Monroe Local,401 S Oregon St,Johnstown,OH,43031,1036,(740)967-8766,No,–,Yes,No,396.00000,22.00000,18.0000000,–,–
390482603178,OH-048264-018507,3904826,OH-048264,09,12,Jonathan Alder High School,Jonathan Alder Local,9200 US Route 42 S,Plain City,OH,43064,,(614)873-4642,No,–,No,†,666.00000,29.14000,22.9000000,–,–
390482603177,OH-048264-004747,3904826,OH-048264,07,08,Jonathan Alder Junior High,Jonathan Alder Local,6440 Kilbury Huber Rd,Plain City,OH,43064,9573,(614)873-4635,No,–,No,†,353.00000,16.76000,21.1000000,–,–
390449001800,OH-044909-018523,3904490,OH-044909,07,12,Jones Leadership Academy,Toledo City,430 Nebraska Ave,Toledo,OH,43604,8540,(419)671-5400,No,–,Yes,Yes,208.00000,23.00000,9.0000000,–,–
390449301864,OH-044933-018531,3904493,OH-044933,06,08,Jones Middle School,Upper Arlington City,2100 Arlington Ave,Upper Arlington,OH,43221,4314,(614)487-5080,No,–,No,†,741.00000,50.18000,14.8000000,–,–
390437800551,OH-043786-062778,3904378,OH-043786,PK,08,Joseph M Gallagher School,Cleveland Municipal,6601 Franklin Blvd,Cleveland,OH,44102,2913,(216)838-6400,No,–,Yes,Yes,690.00000,53.00000,13.0000000,–,–
390444801403,OH-044487-040287,3904448,OH-044487,06,08,Joseph Welty Middle School,New Philadelphia City,315 4th St NW,New Philadelphia,OH,44663,1919,(330)364-0645,No,–,Yes,Yes,651.00000,36.00000,18.1000000,–,–
390453202176,OH-045328-008540,3904532,OH-045328,PK,04,Joshua Dixon Elementary School,Columbiana Exempted Village,333 N Middle St,Columbiana,OH,44408,1001,(330)482-5355,No,–,No,†,439.00000,23.00000,19.1000000,–,–
390434800014,OH-043489-011130,3904348,OH-043489,KG,05,Judith A Resnik Community Learning Center,Akron City,65 N Meadowcroft Dr,Akron,OH,44313,6251,(330)873-3370,No,–,Yes,No,432.00000,27.60000,15.7000000,–,–
390445803541,OH-044586-138826,3904458,OH-044586,KG,KG,Julian & Marjorie Lange School Elementary School,Oakwood City,219 W Dorothy Ln,Dayton,OH,45429,1450,(937)299-8730,No,–,No,†,122.00000,7.60000,16.1000000,–,–
390444701393,OH-044479-018564,3904447,OH-044479,PK,05,Junction City Elementary School,New Lexington School District,PO Box 248,Junction City,OH,43748,0248,(740)987-3751,No,–,Yes,Yes,366.00000,21.50000,17.0000000,–,–
390450701980,OH-045070-018580,3904507,OH-045070,PK,01,Kae Avenue Elementary School,Whitehall City,4738 Kae Ave,Whitehall,OH,43213,6100,(614)417-5600,No,–,Yes,Yes,504.00000,51.00000,9.9000000,–,–
390493403565,OH-049346-018598,3904934,OH-049346,KG,04,Kalida Elementary School,Kalida Local,208 North Fourth Street,Kalida,OH,45853,0358,(419)532-3845,No,–,Yes,No,258.00000,17.72000,14.6000000,–,–
390493403566,OH-049346-018606,3904934,OH-049346,05,12,Kalida High School,Kalida Local,PO Box 269,Kalida,OH,45853,0269,(419)532-3529,No,–,No,†,342.00000,20.81000,16.4000000,–,–
390449106001,OH-044917-017486,3904491,OH-044917,PK,PK,Karaffa Elementary,Toronto City,1307 Dennis Way,Toronto,OH,43964,1952,(740)537-2471,No,–,Yes,Yes,81.00000,0.00000,†,–,–
390456602325,OH-045666-022558,3904566,OH-045666,PK,04,Katherine Thomas Elementary School,Windham Exempted Village,9032 Maple Grove Rd,Windham,OH,44288,1173,(330)326-9800,No,–,Yes,Yes,201.00000,14.48000,13.9000000,–,–
391003202029,OH-045120-021766,3910032,OH-045120,KG,04,Kean Elementary School,Wooster City,432 Oldman Rd,Wooster,OH,44691,8540,(330)345-6634,No,–,Yes,Yes,303.00000,15.83000,19.1000000,–,–
390464802568,OH-046482-018622,3904648,OH-046482,KG,06,Keene Elementary School,River View Local,27052 County Road 1,Coshocton,OH,43812,8982,(740)622-5884,No,–,Yes,Yes,152.00000,11.25000,13.5000000,–,–
390467904270,OH-046797-018663,3904679,OH-046797,01,12,Kelleys Island High School,Kelleys Island Local,PO Box 349,Kelleys Island,OH,43438,0349,(419)746-2730,No,–,No,†,8.00000,0.00000,†,–,–
390438404300,OH-043844-018671,3904384,OH-043844,KG,08,Kemp Elementary School,Dayton City,1923 Gondert Ave,Dayton,OH,45403,3440,(937)542-5090,No,–,Yes,Yes,345.00000,27.00000,12.8000000,–,–
390160806010,OH-017536-017536,3901608,OH-017536,KG,08,Kenmore Preparatory Academy dba Toledo Preparatory Academy,Kenmore Preparatory Academy dba Toledo Preparatory Academy,824 6th St,Toledo,OH,43605,2586,(419)574-0965,Yes,–,Yes,Yes,334.00000,16.00000,20.9000000,–,–
390434800020,OH-043489-013128,3904348,OH-043489,09,12,Kenmore/Garfield High School,Akron City,2140 13th St SW,Akron,OH,44314,2204,(330)848-4141,No,–,Yes,Yes,828.00000,58.50000,14.2000000,–,–
390437800491,OH-043786-068221,3904378,OH-043786,PK,08,Kenneth W Clement,Cleveland Municipal,14311 Woodworth Rd,Cleveland,OH,44112,1926,(216)838-8800,No,–,Yes,Yes,175.00000,12.00000,14.6000000,–,–
390447001575,OH-044701-018754,3904470,OH-044701,03,05,Kensington Intermediate Elementary School,Rocky River City,20140 Lake Rd,Rocky River,OH,44116,1515,(440)356-6770,No,–,No,†,528.00000,33.99000,15.5000000,–,–
390471902796,OH-047191-018770,3904719,OH-047191,09,12,Kenston High School,Kenston Local,9500 Bainbridge Rd,Chagrin Falls,OH,44023,2704,(440)543-9821,No,–,No,†,890.00000,63.00000,14.1000000,–,–
390471902799,OH-047191-029439,3904719,OH-047191,04,05,Kenston Intermediate School,Kenston Local,17419 Snyder Rd,Chagrin Falls,OH,44023,2730,(440)543-9722,No,–,No,†,380.00000,25.00000,15.2000000,–,–
390471902798,OH-047191-018788,3904719,OH-047191,06,08,Kenston Middle School,Kenston Local,17425 Snyder Rd,Chagrin Falls,OH,44023,2730,(440)543-8241,No,–,Yes,No,593.00000,43.57000,13.6000000,–,–
391002501090,OH-044172-015131,3910025,OH-044172,PK,06,Kenton Elementary School,Kenton City,631 Silver Street,Kenton,OH,43326,1679,(419)673-7248,No,–,Yes,Yes,996.00000,60.50000,16.5000000,–,–
390448101689,OH-044818-018820,3904481,OH-044818,KG,06,Kenton Elementary School,Springfield City School District,731 E Home Rd,Springfield,OH,45503,2714,(937)505-4210,No,–,Yes,Yes,459.00000,28.00000,16.4000000,–,–
391002501091,OH-044172-018846,3910025,OH-044172,09,12,Kenton High School,Kenton City,200 Harding Ave,Kenton,OH,43326,1669,(419)673-1286,No,–,Yes,Yes,532.00000,29.00000,18.3000000,–,–
391002501092,OH-044172-018853,3910025,OH-044172,07,08,Kenton Middle School,Kenton City,300 Oriental St,Kenton,OH,43326,1670,(419)673-1237,No,–,Yes,Yes,313.00000,14.00000,22.4000000,–,–
390462502488,OH-046250-068577,3904625,OH-046250,09,12,Kenton Ridge High School,Northeastern Local,4444 Middle Urbana Rd,Springfield,OH,45503,6306,(937)390-1274,No,–,No,†,542.00000,66.36000,8.2000000,–,–
390448101690,OH-044818-018895,3904481,OH-044818,KG,06,Kenwood Elementary,Springfield City School District,1421 Nagley St,Springfield,OH,45505,3937,(937)505-4220,No,–,Yes,Yes,379.00000,25.00000,15.2000000,–,–
390436300189,OH-043638-018887,3904363,OH-043638,KG,05,Kenwood Elementary School,Bowling Green City School District,710 Kenwood Ave,Bowling Green,OH,43402,3705,(419)354-0500,No,–,Yes,Yes,305.00000,23.05000,13.2000000,–,–
390441805784,OH-044180-025478,3904418,OH-044180,PK,PK,Kettering Early Childhood Education Center,Kettering City School District,2600 Holman St,Dayton,OH,45439,1632,(937)499-1450,No,–,No,†,80.00000,6.00000,13.3000000,–,–
390441801104,OH-044180-018929,3904418,OH-044180,09,12,Kettering Fairmont High School,Kettering City School District,3301 Shroyer Rd,Kettering,OH,45429,2635,(937)499-1600,No,–,No,†,2401.00000,147.42000,16.3000000,–,–
390441801103,OH-044180-018911,3904418,OH-044180,06,08,Kettering Middle School,Kettering City School District,3000 Glengarry Dr,Kettering,OH,45420,1227,(937)499-1550,No,–,Yes,Yes,1082.00000,48.50000,22.3000000,–,–
390449001801,OH-044909-018952,3904490,OH-044909,PK,08,Keyser Elementary School,Toledo City,3900 Hill Ave,Toledo,OH,43607,2635,(419)671-1450,No,–,Yes,Yes,292.00000,19.00000,15.4000000,–,–
390481603134,OH-048165-029561,3904816,OH-048165,KG,05,Keystone Elementary School,Keystone Local,PO Box 65,Lagrange,OH,44050,0065,(440)355-5134,No,–,Yes,Yes,649.00000,34.00000,19.1000000,–,–
390481603132,OH-048165-018960,3904816,OH-048165,09,12,Keystone High School,Keystone Local,580 Opportunity Way,Lagrange,OH,44050,9016,(440)355-5132,No,–,No,†,447.00000,27.00000,16.6000000,–,–
390481603133,OH-048165-019448,3904816,OH-048165,06,08,Keystone Middle School,Keystone Local,501 Opportunity Way,Lagrange,OH,44050,9016,(440)355-5133,No,–,Yes,No,380.00000,22.00000,17.3000000,–,–
390159105906,OH-016836-016836,3901591,OH-016836,KG,05,Kids Care Elementary,Kids Care Elementary,3400 KOHR BLVD,Columbus,OH,43224,3051,(614)498-0220,Yes,–,Yes,Yes,132.00000,11.00000,12.0000000,–,–
390451300309,OH-045138-118257,3904513,OH-045138,06,08,Kilbourne Middle School,Worthington City,50 E Dublin Granville Rd,Worthington,OH,43085,3101,(614)450-4200,No,–,No,†,494.00000,30.40000,16.3000000,–,–
390437500339,OH-043752-019000,3904375,OH-043752,KG,07,Kilgour School,Cincinnati Public Schools,1339 Herschel Ave,Cincinnati,OH,45208,2510,(513)363-3000,No,–,Yes,No,546.00000,32.20000,17.0000000,–,–
390476902945,OH-047696-019018,3904769,OH-047696,KG,05,Killbuck Elementary School,West Holmes Local,299 School St,Killbuck,OH,44637,9531,(330)276-2891,No,–,Yes,Yes,333.00000,12.00000,27.8000000,–,–
390448301716,OH-044834-061291,3904483,OH-044834,07,08,Kimpton Middle School,Stow-Munroe Falls City School District,380 N River Rd,Munroe Falls,OH,44262,1331,(330)689-5288,No,–,Yes,No,790.00000,37.09000,21.3000000,–,–
390443901311,OH-044396-019034,3904439,OH-044396,KG,05,Kinder Elementary School,Miamisburg City,536 E Central Ave,Miamisburg,OH,45342,2811,(937)866-4461,No,–,Yes,Yes,326.00000,17.60000,18.5000000,–,–
390434800037,OH-043489-019042,3904348,OH-043489,KG,05,King Elementary School,Akron City,805 Memorial Pkwy,Akron,OH,44303,1640,(330)873-3375,No,–,Yes,No,416.00000,27.60000,15.1000000,–,–
390504304356,OH-050435-098640,3905043,OH-050435,09,12,Kings High School,Kings Local,5500 Columbia Rd,Kings Mills,OH,45034,,(513)398-8050,No,–,No,†,1391.00000,56.32000,24.7000000,–,–
390504303943,OH-050435-019075,3905043,OH-050435,07,08,Kings Junior High School,Kings Local,5620 Columbia Rd,Kings Mills,OH,45034,,(513)398-8050,No,–,Yes,No,724.00000,40.82000,17.7000000,–,–
390504305862,OH-050435-144865,3905043,OH-050435,PK,PK,Kings Mills Educational Center,Kings Local,1797 Kings Mills Rd,Kings Mills,OH,45034,,(513)398-8050,No,–,No,†,161.00000,9.50000,16.9000000,–,–
390504303944,OH-050435-019083,3905043,OH-050435,KG,04,Kings Mills Elementary School,Kings Local,1780 King Ave,Kings Mills,OH,45034,,(513)398-8050,No,–,No,†,638.00000,26.50000,24.1000000,–,–
390458502359,OH-045856-019125,3904585,OH-045856,KG,05,Kingsville Elementary School,Buckeye Local,5875 State Route 193,Kingsville,OH,44048,9794,(440)224-0281,No,–,Yes,Yes,357.00000,19.00000,18.8000000,–,–
390448401333,OH-044842-125955,3904484,OH-044842,KG,05,Kinsner Elementary School,Strongsville City,19091 Waterford Pkwy,Strongsville,OH,44149,0936,(440)572-7120,No,–,No,†,599.00000,29.20000,20.5000000,–,–
390133005487,OH-009997-009997,3901330,OH-009997,KG,12,KIPP Columbus,KIPP Columbus,2900 INSPIRE Dr,Columbus,OH,43224,4620,(614)263-6137,Yes,–,Yes,Yes,1972.00000,69.18000,28.5000000,–,–
390480403095,OH-048041-019174,3904804,OH-048041,KG,02,Kirkersville Elementary School,Southwest Licking Local,PO Box 401,Kirkersville,OH,43033,0401,(740)927-7281,No,–,Yes,No,685.00000,36.00000,19.0000000,–,–
390451605948,OH-045161-016806,3904516,OH-045161,PK,08,Kirkmere School,Youngstown City,2851 Kirk Rd,Youngstown,OH,44511,2146,(330)744-7725,No,–,Yes,Yes,335.00000,23.00000,14.6000000,–,–
390478703016,OH-047878-019208,3904787,OH-047878,KG,06,Kirtland Elementary School,Kirtland Local,9140 Chillicothe Rd,Kirtland,OH,44094,9256,(440)256-3344,No,–,Yes,No,482.00000,32.00000,15.1000000,–,–
390478703017,OH-047878-019216,3904787,OH-047878,09,12,Kirtland High School,Kirtland Local,9150 Chillicothe Rd,Kirtland,OH,44094,9256,(440)256-3366,No,–,No,†,394.00000,23.74000,16.6000000,–,–
390478703018,OH-047878-019224,3904787,OH-047878,06,08,Kirtland Middle School,Kirtland Local,9152 Chillicothe Rd,Kirtland,OH,44094,9256,(440)256-3358,No,–,No,†,258.00000,13.00000,19.8000000,–,–
390438400828,OH-043844-040121,3904384,OH-043844,PK,06,Kiser Elementary School,Dayton City,1401 Leo St,Dayton,OH,45404,1700,(937)542-6130,No,–,Yes,Yes,547.00000,36.00000,15.2000000,–,–
390134705453,OH-009957-009957,3901347,OH-009957,KG,08,Klepinger Community School,Klepinger Community School,3650 Klepinger Rd,Dayton,OH,45416,1919,(937)610-1710,Yes,–,Yes,Yes,568.00000,17.00000,33.4000000,–,–
390487205742,OH-048728-013126,3904872,OH-048728,PK,01,Kleptz Early Childhood Learning Center,Northmont City,1100 National Rd,Clayton,OH,45315,9508,(937)832-6750,No,–,Yes,Yes,738.00000,40.80000,18.1000000,–,–
390447601621,OH-044768-019273,3904476,OH-044768,01,02,Knollwood Elementary School,Sheffield-Sheffield Lake City,4975 Oster Rd,Sheffield Village,OH,44054,1561,(440)949-4234,No,–,Yes,Yes,210.00000,13.33000,15.8000000,–,–
390511404070,OH-051144-051151,3905114,OH-051144,09,12,Knox County Career Center,Knox County JVSD,306 Martinsburg Rd,Mount Vernon,OH,43050,4225,(740)397-5820,No,–,No,†,0.00000,70.00000,†,–,–
390461502454,OH-046151-019323,3904615,OH-046151,PK,05,Kramer Elementary School,Talawanda City,400 W Sycamore St,Oxford,OH,45056,1168,(513)273-3500,No,–,Yes,No,506.00000,30.00000,16.9000000,–,–
390448901764,OH-044891-019331,3904489,OH-044891,01,03,Krout 2-3 Elementary,Tiffin City Schools,20 Glenn St,Tiffin,OH,44883,3417,(419)447-2652,No,–,Yes,Yes,366.00000,13.00000,28.2000000,–,–
390449201855,OH-044925-019372,3904492,OH-044925,KG,05,Kyle Elementary School,Troy City,501 S Plum St,Troy,OH,45373,3346,(937)332-6770,No,–,Yes,Yes,197.00000,8.50000,23.2000000,–,–
390133905468,OH-010205-010205,3901339,OH-010205,KG,08,L. Hollingworth School for Talented and Gifted,L. Hollingworth School for Talented and Gifted,653 Miami St,Toledo,OH,43605,2277,(419)705-3411,Yes,–,Yes,Yes,303.00000,12.00000,25.3000000,–,–
390456102304,OH-045617-037283,3904561,OH-045617,04,06,L. T. Ball Intermediate School,Tipp City Exempted Village,575 N Hyatt St,Tipp City,OH,45371,1522,(937)667-3719,No,–,Yes,No,375.00000,21.00000,17.9000000,–,–
390502403885,OH-050245-020008,3905024,OH-050245,09,12,LaBrae High School,LaBrae Local,1001 N Leavitt Rd,Leavittsburg,OH,44430,9644,(330)898-0800,No,–,Yes,Yes,307.00000,22.00000,14.0000000,–,–
390502403888,OH-050245-003335,3905024,OH-050245,03,05,LaBrae Intermediate School,LaBrae Local,1001 N Leavitt Rd,Leavittsburg,OH,44430,9644,(330)898-0800,No,–,Yes,Yes,223.00000,14.00000,15.9000000,–,–
390502403887,OH-050245-019992,3905024,OH-050245,06,08,LaBrae Middle School,LaBrae Local,1001 N Leavitt Rd,Leavittsburg,OH,44430,9644,(330)898-0800,No,–,Yes,Yes,261.00000,20.00000,13.1000000,–,–
390439100873,OH-043919-019380,3904391,OH-043919,KG,04,Lacroft Elementary School,East Liverpool City,2460 Boring Ln,East Liverpool,OH,43920,4464,(330)386-8774,No,–,Yes,Yes,384.00000,27.00000,14.2000000,–,–
390448101691,OH-044818-019430,3904481,OH-044818,KG,06,Lagonda Elementary School,Springfield City School District,800 E McCreight Ave,Springfield,OH,45503,3142,(937)505-4240,No,–,Yes,Yes,362.00000,23.00000,15.7000000,–,–
390498503717,OH-049858-019489,3904985,OH-049858,KG,05,Lake Cable Elementary School,Jackson Local,5335 Villa Padova Dr NW,Canton,OH,44718,1253,(330)834-4673,No,–,Yes,No,596.00000,27.33000,21.8000000,–,–
390498604170,OH-049866-081786,3904986,OH-049866,02,06,Lake Elementary School,Lake Local,225 Lincoln St SW,Hartville,OH,44632,9382,(330)877-4276,No,–,Yes,No,1231.00000,54.00000,22.8000000,–,–
390454902242,OH-045492-043174,3904549,OH-045492,KG,05,Lake Elementary School,Mentor Exempted Village,7625 Pinehurst Dr,Mentor On The Lake,OH,44060,3205,(440)257-5953,No,–,Yes,Yes,308.00000,25.00000,12.3000000,–,–
390506904030,OH-050690-019521,3905069,OH-050690,PK,06,Lake Elementary School,Lake Local,28150 Lemoyne Rd,Millbury,OH,43447,9747,(419)661-6680,No,–,Yes,No,642.00000,32.70000,19.6000000,–,–
390149905712,OH-013132-013132,3901499,OH-013132,KG,08,Lake Erie College Preparatory School,Lake Erie College Preparatory School,14405 Saint Clair Ave,Cleveland,OH,44110,3433,(216)453-4556,Yes,–,Yes,Yes,295.00000,13.00000,22.7000000,–,–
390027704817,OH-151183-151183,3900277,OH-151183,09,12,Lake Erie International High School,Lake Erie International High School,11650 Detroit Ave,Cleveland,OH,44102,2320,(216)539-7229,Yes,–,Yes,Yes,217.00000,5.00000,43.4000000,–,–
390506904032,OH-050690-019539,3905069,OH-050690,08,12,Lake High School,Lake Local,28080 Lemoyne Rd,Millbury,OH,43447,9747,(419)661-6640,No,–,No,†,580.00000,33.50000,17.3000000,–,–
390498603720,OH-049866-061812,3904986,OH-049866,07,12,Lake Middle / High School,Lake Local,709 MARKET AVE SW,Uniontown,OH,44685,9466,(330)877-4282,No,–,No,†,1694.00000,98.00000,17.3000000,–,–
390506904031,OH-050690-019547,3905069,OH-050690,05,07,Lake Middle School,Lake Local,28100 Lemoyne Rd,Millbury,OH,43447,9747,(419)661-6660,No,–,Yes,No,380.00000,25.45000,14.9000000,–,–
390498603723,OH-049866-037879,3904986,OH-049866,KG,01,Lake Primary School,Lake Local,13244 Cleveland Ave NW,Uniontown,OH,44685,8429,(330)877-4298,No,–,No,†,479.00000,30.10000,15.9000000,–,–
390136305525,OH-011511-011511,3901363,OH-011511,KG,12,Lakeland Academy Community School,Lakeland Academy Community School,101 E Main St,Freeport,OH,43973,9355,(740)658-1042,Yes,–,Yes,Yes,76.00000,5.00000,15.2000000,–,–
390156405843,OH-014913-014913,3901564,OH-014913,KG,08,Lakeshore Intergenerational School,Lakeshore Intergenerational School,18025 Marcella Rd,Cleveland,OH,44119,2615,(216)586-3872,Yes,–,Yes,Yes,253.00000,18.00000,14.1000000,–,–
390438105274,OH-043810-000389,3904381,OH-043810,PK,02,Lakeshore Primary Elementary School,Conneaut Area City,755 Chestnut St,Conneaut,OH,44030,1448,(440)593-7250,No,–,Yes,Yes,389.00000,24.94000,15.6000000,–,–
390435100084,OH-043513-001123,3904351,OH-043513,09,12,Lakeside High School,Ashtabula Area City,6600 Sanborn Rd,Ashtabula,OH,44004,9552,(440)993-2522,No,–,Yes,Yes,880.00000,46.00000,19.1000000,–,–
390435100087,OH-043513-007088,3904351,OH-043513,07,08,Lakeside Junior High School,Ashtabula Area City,6620 Sanborn Rd,Ashtabula,OH,44004,9552,(440)993-2618,No,–,Yes,Yes,514.00000,27.50000,18.7000000,–,–
390448304336,OH-044834-098418,3904483,OH-044834,05,06,Lakeview Elementary School,Stow-Munroe Falls City School District,1819 Graham Rd,Stow,OH,44224,3938,(330)689-5250,No,–,Yes,No,720.00000,41.11000,17.5000000,–,–
390501803866,OH-050187-001818,3905018,OH-050187,KG,04,Lakeview Elementary School,Lakeview Local,640 Wakefield Dr,Cortland,OH,44410,9351,(330)638-2145,No,–,Yes,No,571.00000,27.00000,21.1000000,–,–
390501803868,OH-050187-019661,3905018,OH-050187,09,12,Lakeview High School,Lakeview Local,300 Hillman Dr,Cortland,OH,44410,1562,(330)637-4921,No,–,No,†,441.00000,29.00000,15.2000000,–,–
390501803869,OH-050187-071027,3905018,OH-050187,05,08,Lakeview Middle School,Lakeview Local,640 Wakefield Dr,Cortland,OH,44410,1527,(330)637-4360,No,–,Yes,No,512.00000,28.00000,18.3000000,–,–
390476902946,OH-047696-019679,3904769,OH-047696,03,05,Lakeville Elementary School,West Holmes Local,PO Box 68,Lakeville,OH,44638,0068,(419)827-2006,No,–,Yes,Yes,95.00000,6.00000,15.8000000,–,–
390441901123,OH-044198-019687,3904419,OH-044198,07,12,Lakewood High School,Lakewood City,14100 Franklin Blvd,Lakewood,OH,44107,4516,(216)529-4021,No,–,Yes,No,1441.00000,95.55000,15.1000000,–,–
390479903070,OH-047993-019695,3904799,OH-047993,09,12,Lakewood High School,Lakewood Local,PO Box 70,Hebron,OH,43025,0070,(740)928-4526,No,–,Yes,Yes,562.00000,34.26000,16.4000000,–,–
390479903071,OH-047993-019703,3904799,OH-047993,06,08,Lakewood Middle School,Lakewood Local,PO Box 70,Hebron,OH,43025,0070,(740)928-8330,No,–,Yes,Yes,387.00000,27.24000,14.2000000,–,–
390461100810,OH-046110-123836,3904611,OH-046110,09,12,Lakota East High School,Lakota Local,6840 Lakota Ln,Liberty Township,OH,45044,9578,(513)755-7211,No,–,No,†,2426.00000,107.23000,22.6000000,–,–
390495603633,OH-049569-019711,3904956,OH-049569,PK,04,Lakota Elementary School,Lakota Local,5200 County Road 13,Kansas,OH,44841,9617,(419)986-6640,No,–,Yes,Yes,386.00000,20.00000,19.3000000,–,–
390495603634,OH-049569-019745,3904956,OH-049569,09,12,Lakota High School,Lakota Local,5200 County Road 13,Kansas,OH,44841,9617,(419)986-6620,No,–,Yes,No,301.00000,16.00000,18.8000000,–,–
390495603632,OH-049569-017764,3904956,OH-049569,05,08,Lakota Middle School,Lakota Local,5200 County Road 13,Kansas,OH,44841,9617,(419)986-6630,No,–,Yes,No,330.00000,17.00000,19.4000000,–,–
390461104584,OH-046110-146845,3904611,OH-046110,07,08,Lakota Plains Junior School,Lakota Local,5500 Princeton Road,Liberty Township,OH,45011,,(513)644-1130,No,–,No,†,764.00000,28.90000,26.4000000,–,–
390461100806,OH-046110-123828,3904611,OH-046110,07,08,Lakota Ridge Junior School,Lakota Local,6199 Beckett Ridge Blvd,West Chester,OH,45069,6413,(513)777-0552,No,–,Yes,No,649.00000,24.90000,26.1000000,–,–
390461102438,OH-046110-019737,3904611,OH-046110,09,12,Lakota West High School,Lakota Local,8940 Union Centre Blvd,West Chester,OH,45069,2948,(513)874-5699,No,–,No,†,2564.00000,112.36000,22.8000000,–,–
390442001132,OH-044206-019752,3904420,OH-044206,09,12,Lancaster High School,Lancaster City,1312 Granville Pike,Lancaster,OH,43130,1033,(740)681-7500,No,–,Yes,Yes,1809.00000,96.50000,18.7000000,–,–
390443701296,OH-044370-019778,3904437,OH-044370,KG,07,Lander Elementary,Mayfield City,1714 Lander Rd,Cleveland,OH,44124,3346,(440)995-7350,No,–,Yes,No,508.00000,29.00000,17.5000000,–,–
